Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2
1205,CA-2019-114727,18/07/2022,24/07/2022,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,West,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,-33.804,,Online,,
1842,CA-2019-157763,18/07/2022,23/07/2022,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,140.81,1,39.4268,,COD,,
3661,CA-2019-161676,18/07/2022,23/07/2022,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Glendale,Arizona,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",33.8,5,4.225,,COD,,
4730,CA-2019-124681,18/07/2022,23/07/2022,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Dallas,Texas,Central,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,15.576,3,3.3099,,COD,,
6848,CA-2019-162110,18/07/2022,22/07/2022,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,55.992,1,3.4995,,Online,,
8139,CA-2019-102561,18/07/2022,22/07/2022,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,11.264,8,1.2672,,Online,,
8140,CA-2019-102561,18/07/2022,22/07/2022,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.08,10,24.857,,COD,,
8141,CA-2019-102561,18/07/2022,22/07/2022,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,18.496,4,6.7048,,Online,,
5985,CA-2019-163776,19/07/2022,25/07/2022,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,76.0878,,COD,,
5986,CA-2019-163776,19/07/2022,25/07/2022,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,35.6776,,Online,,
5987,CA-2019-163776,19/07/2022,25/07/2022,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.8792,,COD,,
5988,CA-2019-163776,19/07/2022,25/07/2022,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,245.94,6,120.5106,,COD,,
5989,CA-2019-163776,19/07/2022,25/07/2022,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,8.6,1,4.042,,Online,,
5990,CA-2019-163776,19/07/2022,25/07/2022,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.9,5,126.225,,COD,,
7278,CA-2019-157217,19/07/2022,21/07/2022,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,4.498,,Online,,
7279,CA-2019-157217,19/07/2022,21/07/2022,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,132.5898,,COD,,
7987,CA-2019-137939,20/07/2022,23/07/2022,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Long Beach,New York,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,43.176,,COD,,
2071,CA-2019-146521,21/07/2022,23/07/2022,Second Class,CC-12610,Corey Catlett,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1.941,1,-1.294,,COD,,
5664,CA-2019-141957,21/07/2022,21/07/2022,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656,2,1.3992,,COD,,
5665,CA-2019-141957,21/07/2022,21/07/2022,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,-8.1312,,Online,,
5666,CA-2019-141957,21/07/2022,21/07/2022,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,66.688,1,4.168,,COD,,
5667,CA-2019-141957,21/07/2022,21/07/2022,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.488,2,8.7052,,COD,,
5833,CA-2019-142895,21/07/2022,26/07/2022,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,3,2.0358,,COD,,
5834,CA-2019-142895,21/07/2022,26/07/2022,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,South,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.0,,COD,,
6560,CA-2019-160941,21/07/2022,26/07/2022,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,West,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5,197.353,,COD,,
6561,CA-2019-160941,21/07/2022,26/07/2022,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,1,1.512,,Online,,
1117,CA-2019-144855,22/07/2022,24/07/2022,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,San Francisco,California,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,6.3,2,3.024,,Online,,
1527,CA-2019-122392,22/07/2022,27/07/2022,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,East,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,4.16,2,0.364,,COD,,
1528,CA-2019-122392,22/07/2022,27/07/2022,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.648,2,3.3488,,COD,,
4441,US-2019-111290,22/07/2022,26/07/2022,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.95,1,36.2835,,COD,,
4442,US-2019-111290,22/07/2022,26/07/2022,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.85,5,135.219,,COD,,
4443,US-2019-111290,22/07/2022,26/07/2022,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.2,5,10.512,,COD,,
4444,US-2019-111290,22/07/2022,26/07/2022,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,Central,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.4,5,15.552,,Online,,
5453,CA-2019-140613,22/07/2022,29/07/2022,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5,24.998,,COD,,
8757,CA-2019-114307,22/07/2022,26/07/2022,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,10.5504,,COD,,
8758,CA-2019-114307,22/07/2022,26/07/2022,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,51.84,8,24.8832,,COD,,
8759,CA-2019-114307,22/07/2022,26/07/2022,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,East,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,9.3228,,Online,,
8760,CA-2019-114307,22/07/2022,26/07/2022,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,2.592,,COD,,
834,CA-2019-165316,23/07/2022,27/07/2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,South,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.216,2,2.6412,,COD,,
835,CA-2019-165316,23/07/2022,27/07/2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,6.5164,,COD,,
836,CA-2019-165316,23/07/2022,27/07/2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,South,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475,1,-111.4995,,COD,,
4237,CA-2019-162404,23/07/2022,27/07/2022,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Rockford,Illinois,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,4,-18.8364,,COD,,
7072,CA-2019-112256,23/07/2022,28/07/2022,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,4.448,2,0.3336,,COD,,
7073,CA-2019-112256,23/07/2022,28/07/2022,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,Central,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,5.184,1,1.8144,,COD,,
7074,CA-2019-112256,23/07/2022,28/07/2022,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,175.92,5,15.393,,Online,,
7075,CA-2019-112256,23/07/2022,28/07/2022,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,4.752,4,-8.316,,COD,,
7076,CA-2019-112256,23/07/2022,28/07/2022,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,13.344,2,1.0008,,Online,,
8705,CA-2019-111318,23/07/2022,26/07/2022,First Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,Central,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,115.136,8,11.5136,,COD,,
6762,CA-2019-162943,24/07/2022,26/07/2022,Second Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,2,31.0156,,COD,,
8741,CA-2019-102498,24/07/2022,25/07/2022,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,South,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,21.228,,COD,,
497,CA-2019-126158,25/07/2022,31/07/2022,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,40.3704,,COD,,
498,CA-2019-126158,25/07/2022,31/07/2022,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,81.8432,,Online,,
499,CA-2019-126158,25/07/2022,31/07/2022,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,18.1176,,COD,,
500,CA-2019-126158,25/07/2022,31/07/2022,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,22.869,,Online,,
1987,CA-2019-147417,25/07/2022,27/07/2022,First Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.976,4,191.9968,,Cards,,
2156,CA-2019-111115,25/07/2022,27/07/2022,Second Class,LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,10.74,,COD,,
3010,CA-2019-115525,25/07/2022,29/07/2022,Standard Class,RR-19525,Rick Reed,Corporate,United States,Toledo,Ohio,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,5,27.4365,,Online,,
3106,CA-2019-103037,25/07/2022,29/07/2022,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Houston,Texas,Central,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.712,4,5.6956,,Cards,,
3579,CA-2019-104157,25/07/2022,29/07/2022,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,South,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,7.89,1,0.3156,,Cards,,
3580,CA-2019-104157,25/07/2022,29/07/2022,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,65.5,5,32.095,,Online,,
3581,CA-2019-104157,25/07/2022,29/07/2022,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,South,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08,8,388.8128,,Online,,
5244,CA-2019-149454,25/07/2022,26/07/2022,First Class,KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,1,4.8024,,Online,,
5446,CA-2019-128307,25/07/2022,29/07/2022,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,Central,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.936,1,7.0659,,COD,,
8309,CA-2019-149335,25/07/2022,25/07/2022,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9,11.151,,Cards,,
9891,US-2019-115441,25/07/2022,28/07/2022,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",20.62,2,9.6914,,COD,,
9892,US-2019-115441,25/07/2022,28/07/2022,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,124.25,7,48.4575,,Cards,,
9893,US-2019-115441,25/07/2022,28/07/2022,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,297.55,5,83.314,,Online,,
9894,US-2019-115441,25/07/2022,28/07/2022,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,403.56,4,96.8544,,COD,,
9895,US-2019-115441,25/07/2022,28/07/2022,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",95.2,5,27.608,,Online,,
5679,CA-2019-143924,28/07/2022,3/08/2022,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44,7,9.198,,COD,,
5680,CA-2019-143924,28/07/2022,3/08/2022,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.92,2,53.8608,,Cards,,
6927,CA-2019-140046,28/07/2022,3/08/2022,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,18.9,3,8.694,,COD,,
8632,CA-2019-107783,28/07/2022,29/07/2022,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,-78.078,,Online,,
8633,CA-2019-107783,28/07/2022,29/07/2022,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,-913.176,,Online,,
8634,CA-2019-107783,28/07/2022,29/07/2022,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,East,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,3,0.711,,Online,,
9592,US-2019-105452,28/07/2022,1/08/2022,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,5,-9.88,,Cards,,
9593,US-2019-105452,28/07/2022,1/08/2022,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5,-378.4,,Online,,
3445,CA-2019-116344,29/07/2022,2/08/2022,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,2,-16.9568,,Cards,,
4879,US-2019-131891,29/07/2022,31/07/2022,First Class,PW-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,-1.476,,Cards,,
8649,CA-2019-164574,29/07/2022,3/08/2022,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,5,26.4285,,Online,,
8650,CA-2019-164574,29/07/2022,3/08/2022,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",27.396,3,-20.0904,,Cards,,
2174,CA-2019-112025,30/07/2022,4/08/2022,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Houston,Texas,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,-13.896,,COD,,
7455,CA-2019-137743,30/07/2022,4/08/2022,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,9.248,4,3.1212,,COD,,
7456,CA-2019-137743,30/07/2022,4/08/2022,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,51.8312,,COD,,
7908,CA-2019-112585,30/07/2022,2/08/2022,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,178.91,,COD,,
4672,CA-2019-133550,31/07/2022,6/08/2022,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,283.14,4,72.358,,Online,,
4673,CA-2019-133550,31/07/2022,6/08/2022,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,635.96,4,165.3496,,Online,,
